digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,exact_results.FP64.mul_div,8,1,nearest_even,1048576,2.539101601,2.534964561
12,halfway_ties.FP64.mul_div,0,0,toward_zero,1048576,2.576326370,2.560612679
12,halfway_ties.FP64.mul_div,0,1,nearest_even,1048576,2.448952675,2.444700241
12,halfway_ties.FP64.mul_div,1,0,nearest_even,1048576,2.456225395,2.452087402
12,halfway_ties.FP64.mul_div,1,1,toward_zero,1048576,2.559673309,2.554579735
12,halfway_ties.FP64.mul_div,2,0,toward_zero,1048576,2.565634727,2.546210289
12,halfway_ties.FP64.mul_div,2,1,nearest_even,1048576,2.438022614,2.435088158
12,halfway_ties.FP64.mul_div,3,0,nearest_even,1048576,2.462349892,2.457716942
12,halfway_ties.FP64.mul_div,3,1,toward_zero,1048576,2.557533264,2.553031921
12,halfway_ties.FP64.mul_div,4,0,toward_zero,1048576,2.563619614,2.547759056
12,halfway_ties.FP64.mul_div,4,1,nearest_even,1048576,2.449048996,2.443957329
12,halfway_ties.FP64.mul_div,5,0,nearest_even,1048576,2.460400581,2.457134247
12,halfway_ties.FP64.mul_div,5,1,toward_zero,1048576,2.554628372,2.549602509
12,halfway_ties.FP64.mul_div,6,0,toward_zero,1048576,2.553338051,2.543355942
12,halfway_ties.FP64.mul_div,6,1,nearest_even,1048576,2.453520775,2.442000389
12,halfway_ties.FP64.mul_div,7,0,nearest_even,1048576,2.462961197,2.458288193
12,halfway_ties.FP64.mul_div,7,1,toward_zero,1048576,2.556595802,2.551341057
12,halfway_ties.FP64.mul_div,8,0,toward_zero,1048576,2.550385475,2.546891212
12,halfway_ties.FP64.mul_div,8,1,nearest_even,1048576,2.465531349,2.448096275
12,exact_chain.FP64.mul_div,0,0,nearest_even,1048576,3.697331429,3.692771912
12,exact_chain.FP64.mul_div,0,1,toward_zero,1048576,3.632683754,3.625849724
12,exact_chain.FP64.mul_div,1,0,toward_zero,1048576,3.655949593,3.633997917
12,exact_chain.FP64.mul_div,1,1,nearest_even,1048576,3.679139137,3.672668457
12,exact_chain.FP64.mul_div,2,0,nearest_even,1048576,3.669279099,3.664986610
12,exact_chain.FP64.mul_div,2,1,toward_zero,1048576,3.647789955,3.630244255
12,exact_chain.FP64.mul_div,3,0,toward_zero,1048576,3.660794258,3.656165123
12,exact_chain.FP64.mul_div,3,1,nearest_even,1048576,3.672862053,3.666628838
12,exact_chain.FP64.mul_div,4,0,nearest_even,1048576,3.685063362,3.666359901
12,exact_chain.FP64.mul_div,4,1,toward_zero,1048576,3.645611763,3.638807297
12,exact_chain.FP64.mul_div,5,0,toward_zero,1048576,3.657125473,3.637210846
12,exact_chain.FP64.mul_div,5,1,nearest_even,1048576,3.669183731,3.663142204
12,exact_chain.FP64.mul_div,6,0,nearest_even,1048576,3.670415878,3.663111687
12,exact_chain.FP64.mul_div,6,1,toward_zero,1048576,3.645746231,3.627998352
12,exact_chain.FP64.mul_div,7,0,toward_zero,1048576,3.630897522,3.625502586
12,exact_chain.FP64.mul_div,7,1,nearest_even,1048576,3.689506531,3.683035851
12,exact_chain.FP64.mul_div,8,0,nearest_even,1048576,3.670998573,3.652198792
12,exact_chain.FP64.mul_div,8,1,toward_zero,1048576,3.648602486,3.644128799
12,inexact_chain.FP64.mul_div,0,0,toward_zero,1048576,3.650093079,3.646048546
12,inexact_chain.FP64.mul_div,0,1,nearest_even,1048576,5.071018219,5.047613144
12,inexact_chain.FP64.mul_div,1,0,nearest_even,1048576,5.053055763,5.046961784
12,inexact_chain.FP64.mul_div,1,1,toward_zero,1048576,3.654067993,3.634449005
12,inexact_chain.FP64.mul_div,2,0,toward_zero,1048576,3.631824493,3.626069069
12,inexact_chain.FP64.mul_div,2,1,nearest_even,1048576,5.069987297,5.050296783
12,inexact_chain.FP64.mul_div,3,0,nearest_even,1048576,5.051584244,5.042768478
12,inexact_chain.FP64.mul_div,3,1,toward_zero,1048576,3.629732132,3.622553825
12,inexact_chain.FP64.mul_div,4,0,toward_zero,1048576,3.657192230,3.637849808
12,inexact_chain.FP64.mul_div,4,1,nearest_even,1048576,5.053409576,5.044410706
12,inexact_chain.FP64.mul_div,5,0,nearest_even,1048576,5.070387840,5.047542572
12,inexact_chain.FP64.mul_div,5,1,toward_zero,1048576,3.627926826,3.623633385
12,inexact_chain.FP64.mul_div,6,0,toward_zero,1048576,3.630753517,3.624054909
12,inexact_chain.FP64.mul_div,6,1,nearest_even,1048576,5.071287155,5.048280716
12,inexact_chain.FP64.mul_div,7,0,nearest_even,1048576,5.050561905,5.042059898
12,inexact_chain.FP64.mul_div,7,1,toward_zero,1048576,3.647991180,3.628142357
12,inexact_chain.FP64.mul_div,8,0,toward_zero,1048576,3.638579369,3.633275032
12,inexact_chain.FP64.mul_div,8,1,nearest_even,1048576,5.071238518,5.048734665
12,throughput4096.FP128.mul,0,0,toward_zero,1048576,2.724864006,2.719830513
12,throughput4096.FP128.mul,0,1,nearest_even,1048576,2.621998787,2.618299484
12,throughput4096.FP128.mul,1,0,nearest_even,1048576,2.647184372,2.636722565
12,throughput4096.FP128.mul,1,1,toward_zero,1048576,2.763436317,2.750404358
12,throughput4096.FP128.mul,2,0,toward_zero,1048576,2.740648270,2.735756874
12,throughput4096.FP128.mul,2,1,nearest_even,1048576,2.619791985,2.617202759
12,throughput4096.FP128.mul,3,0,nearest_even,1048576,2.654130936,2.634904861
